idade,renda,score_serasa,interesse,dias_ult_compra,vlr_tran_total_6m,gasto_vinho_6m,gasto_queijo_6m,gasto_cerveja_6m,gasto_flv_6m,gasto_mercearia_6m
46,3488.63,594.71,0.99,6,2440.5,0.0,0.0,1669.38,278.55,178.85
49,3234.41,644.43,0.99,5,2526.8,28.82,21.94,0.0,221.43,190.99
43,3953.87,553.98,0.69,42,166.77,0.0,0.0,1.15,17.04,27.04
45,4718.42,785.61,1.0,24,419.74,0.0,17.43,4.1,73.72,68.96
46,4192.87,614.81,1.0,6,2502.14,0.0,12.54,0.0,284.0,23.44
47,4507.26,559.5,1.0,3,2495.45,0.0,20.69,0.0,156.76,183.43
48,3192.44,653.49,1.0,5,2474.82,11.04,9.03,745.1,178.89,269.37
42,3468.22,640.21,0.64,59,232.49,0.57,0.0,0.0,2.84,0.0
45,7431.82,779.26,0.99,21,712.23,81.25,0.0,59.15,122.71,43.98
46,4901.85,618.21,1.0,0,2539.24,22.99,21.38,0.0,130.36,158.37
47,3140.55,607.83,1.0,4,2554.09,0.0,10.14,304.41,201.35,354.4
45,3292.98,601.46,1.0,3,2531.22,24.73,8.14,0.0,176.63,194.74
42,4930.79,781.56,1.0,34,542.22,0.2,23.34,0.0,55.1,62.84
42,4007.5,571.64,0.64,45,79.64,0.0,0.01,0.0,2.05,12.14
48,3635.36,584.69,1.0,7,2521.75,29.48,38.39,0.0,255.32,206.66
41,2873.56,532.59,0.01,183,0.0,0.0,0.0,0.06,0.97,0.0
45,2969.05,604.39,0.68,44,186.42,0.0,0.0,0.0,4.38,0.0
42,3422.71,600.59,0.66,68,315.21,1.52,0.0,374.98,7.65,0.0
45,3886.71,586.35,1.0,8,2254.47,23.95,5.56,1189.4,203.03,27.44
39,2096.31,544.29,0.0,185,5.94,0.0,0.05,0.06,1.41,0.0
41,3008.23,584.78,0.64,51,189.52,0.0,0.0,0.0,0.0,3.7
49,3131.08,650.92,1.0,4,2369.37,0.0,29.77,824.2,269.03,195.53
42,3199.2,609.65,0.65,55,229.88,4.22,0.55,198.73,5.39,0.0
43,2722.32,557.21,0.67,48,181.96,0.05,0.0,0.0,10.9,9.97
41,2759.33,573.39,0.65,66,251.43,0.0,0.0,0.0,15.8,0.0
44,4056.62,578.39,0.66,48,172.17,0.0,0.02,0.01,0.0,2.45
48,3941.6,670.08,1.0,3,2333.35,3.16,34.97,0.0,271.71,377.11
41,2750.76,529.94,0.63,57,284.18,0.0,1.67,0.0,0.0,0.0
44,6195.11,742.58,1.0,29,524.41,0.0,11.72,0.0,61.28,18.9
43,5897.47,787.01,1.0,23,638.07,2.0,0.0,0.0,36.37,14.08
45,2400.59,560.89,0.69,46,154.75,0.0,0.0,0.09,19.55,0.0
44,7281.4,800.11,0.98,23,904.26,78.04,0.0,0.0,28.69,69.75
44,5056.01,731.39,0.98,26,598.58,0.0,10.41,2.74,44.9,37.96
42,4778.21,774.72,0.98,23,542.18,0.0,22.15,7.3,30.45,49.64
43,3296.17,577.77,0.64,45,123.44,0.05,0.0,0.0,4.28,0.87
43,2309.08,498.47,0.0,181,16.43,0.0,0.0,0.0,0.0,5.39
45,6767.99,772.23,1.0,25,802.3,2.63,0.0,43.13,118.91,17.76
42,2938.01,533.99,0.02,180,0.0,0.16,0.0,0.0,0.85,0.0
48,4742.35,745.82,1.0,34,446.69,0.0,31.06,0.0,86.91,1.41
43,8050.96,787.94,0.92,31,814.55,122.01,12.14,0.0,31.01,75.75
40,1802.75,504.32,0.0,182,0.82,0.0,0.0,0.0,0.0,1.82
42,4634.73,728.98,1.0,27,478.21,1.06,26.96,0.0,15.77,43.4
40,3470.87,597.29,0.66,59,233.7,0.0,0.11,1044.3,1.78,35.53
40,2193.96,555.03,0.0,183,6.76,0.0,0.02,0.0,0.02,0.0
40,3912.39,549.52,0.66,52,280.85,0.0,0.79,0.0,5.22,10.6
42,3442.61,514.74,0.67,60,294.81,2.93,0.0,0.0,3.9,30.31
40,4041.34,623.86,0.67,57,315.39,1.87,0.0,276.79,8.22,34.87
45,6661.45,820.77,1.0,28,944.32,131.69,0.0,18.84,25.07,72.54
39,3431.15,525.54,0.0,183,1.28,0.0,0.02,0.0,0.49,0.0
40,2884.78,570.11,0.7,46,197.18,0.08,0.0,0.14,7.4,17.27
45,3439.38,617.19,0.66,55,170.52,0.0,0.0,0.0,10.39,29.09
40,3834.57,559.07,0.63,58,212.09,0.58,0.0,323.5,16.27,30.97
43,7184.61,848.55,1.0,14,846.01,226.12,3.53,83.87,24.2,35.11
48,3288.04,613.61,1.0,4,2607.67,40.51,0.0,496.9,232.05,63.76
40,4191.78,565.76,0.67,48,136.57,0.0,0.0,368.67,6.57,0.0
49,3213.83,624.41,1.0,5,2573.69,0.0,43.89,0.0,239.01,373.22
42,7637.71,762.88,0.98,22,856.9,95.42,0.0,31.01,0.0,34.11
44,3941.6,549.87,0.69,50,142.19,0.05,0.03,0.03,1.37,7.72
40,3457.47,534.52,0.01,181,0.0,0.07,0.0,0.19,0.0,0.0
42,2563.32,560.75,0.02,181,16.0,0.0,0.0,0.02,0.84,0.0
40,2064.76,510.43,0.01,182,0.0,0.0,0.0,0.17,0.0,0.0
47,4965.69,722.08,1.0,36,695.99,0.09,9.66,0.0,70.68,9.01
47,3568.16,609.82,0.98,4,2370.69,0.0,0.0,0.0,385.57,190.12
43,2193.58,567.24,0.01,180,9.23,0.0,0.0,0.0,0.0,1.91
43,2027.58,514.75,0.01,183,2.92,0.03,0.0,0.0,0.0,1.38
42,2614.13,540.95,0.0,181,5.79,0.0,0.0,0.16,0.0,0.0
42,2453.39,509.76,0.0,179,0.0,0.01,0.0,0.0,0.0,2.15
43,5202.62,823.36,0.96,32,455.82,0.0,16.21,0.0,73.49,18.52
41,2436.28,538.49,0.02,183,0.0,0.01,0.0,0.13,0.0,0.0
44,2963.97,575.86,0.69,43,155.45,0.0,0.01,0.0,0.0,52.53
44,2878.0,601.74,0.58,50,185.89,0.07,0.05,0.26,8.37,0.0
47,3733.76,669.76,1.0,2,2473.7,17.45,27.07,848.5,156.29,194.31
41,2954.74,511.84,0.0,181,0.0,0.03,0.0,0.0,0.47,4.18
46,3575.16,657.14,1.0,1,2443.19,16.83,22.51,475.43,255.16,188.8
44,3268.5,626.72,0.68,45,123.58,0.0,0.03,0.0,1.76,23.06
43,6876.43,788.86,1.0,21,919.77,0.0,8.79,0.0,18.39,30.16
41,1811.09,527.36,0.0,181,12.8,0.07,0.03,0.0,0.0,0.01
38,3782.75,579.08,0.62,53,299.53,0.0,0.0,291.93,8.49,0.0
43,5652.56,823.8,0.98,29,870.96,163.65,0.0,23.81,70.52,87.24
42,3378.61,588.74,0.68,52,243.31,2.99,0.16,928.21,0.17,16.11
43,3771.28,585.29,0.64,38,232.88,0.22,0.0,0.29,2.34,9.94
43,2620.3,557.66,0.65,41,124.7,0.0,0.06,0.0,0.0,0.0
46,3605.7,636.8,0.98,6,2508.02,0.0,12.48,910.52,269.06,122.92
42,3784.31,632.95,0.67,59,255.75,0.0,1.42,0.0,0.0,16.94
43,2489.71,504.2,0.0,185,6.41,0.15,0.0,0.03,1.23,0.0
43,2878.18,517.15,0.0,182,7.81,0.0,0.0,0.15,0.05,0.38
45,3135.39,572.28,0.71,50,138.22,0.08,0.01,0.3,7.69,25.12
40,3617.15,572.38,0.69,59,240.99,2.24,0.03,183.77,5.01,65.64
42,3511.86,538.02,0.7,62,252.65,2.85,0.4,0.0,5.43,0.0
44,7555.28,784.81,1.0,28,877.79,126.99,12.84,0.0,29.58,0.89
44,3818.9,528.24,0.0,183,23.8,0.0,0.02,0.0,0.19,0.0
43,7094.09,734.9,0.95,19,840.58,91.29,14.26,22.57,2.75,45.8
48,3524.85,712.58,1.0,34,624.99,0.0,27.79,2.18,35.95,22.63
43,2318.43,479.66,0.0,183,22.03,0.0,0.0,0.0,0.0,2.85
44,4468.03,771.86,1.0,30,652.32,0.0,16.58,0.0,27.04,82.63
45,5049.68,796.56,0.95,24,393.78,0.24,32.9,0.0,2.19,9.05
46,7398.63,842.99,1.0,15,734.46,160.5,0.0,0.0,16.7,53.92
43,4853.97,770.58,0.97,30,586.6,0.0,29.66,1.14,42.9,61.08
45,2852.89,627.88,1.0,1,2517.34,0.0,41.4,0.0,283.27,238.38
43,7247.28,803.01,0.98,18,726.81,16.84,10.98,0.0,28.14,52.5
43,6938.71,756.55,0.98,15,903.17,92.58,30.0,0.0,54.57,53.25
38,4427.69,641.18,0.71,62,319.77,0.0,0.0,103.87,0.0,0.0
45,5038.35,746.81,1.0,27,648.0,0.31,23.07,0.0,37.4,69.75
46,3456.35,647.37,0.99,5,2591.94,1.2,0.0,0.0,253.63,44.9
44,2732.88,499.38,0.65,38,193.08,0.0,0.05,0.0,10.81,0.0
43,4385.08,749.85,1.0,31,587.14,0.0,29.36,7.67,3.44,49.51
48,3724.88,636.59,1.0,1,2510.88,3.46,16.21,54.72,316.73,54.15
44,2439.7,563.66,0.67,37,143.35,0.0,0.02,0.0,7.0,13.99
42,4436.35,615.58,0.66,58,172.62,3.61,0.0,0.0,3.43,0.0
45,7463.33,749.2,1.0,26,844.05,150.12,7.54,0.0,73.67,43.16
44,5507.99,771.18,0.99,30,566.56,0.0,19.71,0.0,82.22,6.04
43,3133.11,606.52,0.62,77,252.15,0.72,1.1,775.5,1.63,0.0
41,3142.26,534.11,0.02,182,0.0,0.04,0.0,0.28,0.0,0.0
43,8266.46,801.03,0.99,31,886.59,31.22,14.87,0.0,17.09,51.01
45,4215.35,613.59,0.99,4,2352.47,6.15,0.0,576.52,279.14,307.43
43,3299.74,619.95,0.66,53,307.69,0.0,0.22,0.0,0.0,0.0
44,4847.95,761.79,0.97,36,561.83,0.0,35.66,0.0,83.57,30.28
40,7878.13,818.48,0.98,23,900.98,150.17,0.04,24.82,19.17,76.92
44,2733.71,601.04,0.65,44,115.18,0.1,0.0,0.0,6.5,4.45
47,4106.3,608.12,1.0,8,2476.67,0.0,35.88,0.0,277.34,280.76
43,7888.5,760.97,0.97,21,902.77,0.0,7.32,0.0,90.16,63.73
43,6853.14,790.58,1.0,25,849.64,225.02,9.63,32.22,69.97,13.81
46,3237.79,632.03,0.98,3,2529.71,12.33,0.0,0.0,217.97,471.91
40,2674.74,532.68,0.0,182,6.49,0.0,0.06,0.0,0.43,0.0
43,7900.8,811.48,0.99,21,632.97,68.93,0.0,5.65,5.45,50.57
44,7970.91,751.75,1.0,23,815.7,0.0,1.83,11.59,41.03,6.14
38,4984.13,589.55,0.7,50,253.42,0.0,0.0,0.0,2.86,0.0
43,4860.13,699.81,1.0,32,394.74,0.94,36.26,7.33,47.33,40.23
46,6309.95,748.52,0.98,33,614.61,0.0,5.79,5.61,69.21,34.17
44,2372.66,627.81,0.67,48,169.4,0.11,0.0,0.0,0.68,0.0
41,3734.96,572.35,0.66,62,274.37,4.13,0.0,0.0,4.63,19.01
46,3696.15,630.84,1.0,5,2428.05,0.0,13.67,779.61,145.67,221.44
43,7038.06,743.67,0.98,29,632.92,48.32,18.73,0.38,0.07,43.44
42,2893.16,584.79,0.63,47,213.95,0.0,0.05,0.0,13.37,10.29
40,2515.95,460.42,0.0,181,0.0,0.08,0.01,0.03,0.0,0.96
42,3015.33,544.4,0.0,178,0.0,0.14,0.0,0.03,0.0,1.33
39,2864.53,514.9,0.0,181,0.0,0.0,0.01,0.07,0.27,0.81
48,3884.96,646.91,1.0,5,2389.81,22.8,16.21,0.0,261.69,250.31
44,7467.13,751.55,1.0,21,886.54,160.26,0.0,84.62,79.17,16.47
42,5009.1,700.45,1.0,32,470.42,0.55,26.5,3.97,9.83,29.05
44,7280.64,817.82,1.0,20,777.21,33.46,0.0,0.0,82.22,57.6
41,3656.61,564.45,0.72,60,300.24,0.42,0.0,0.0,0.0,0.0
44,3095.03,568.23,0.64,43,144.96,0.05,0.0,0.0,2.98,40.2
47,3451.3,650.02,1.0,1,2411.61,0.0,42.94,1928.73,254.87,268.19
40,2886.4,511.69,0.0,182,30.11,0.17,0.02,0.07,0.0,0.0
42,2531.32,541.31,0.68,52,167.55,0.04,0.0,0.0,9.09,14.55
43,5170.83,737.5,1.0,35,396.89,0.0,31.15,0.0,53.68,27.54
43,5582.71,782.91,0.99,25,561.73,0.0,16.06,12.87,25.62,38.23
47,3891.66,753.94,0.98,26,453.93,1.07,26.29,0.0,93.14,34.34
42,4599.76,615.17,0.68,60,277.98,0.0,0.0,186.41,11.85,0.0
43,2930.72,555.78,0.0,179,0.0,0.1,0.0,0.0,0.14,0.0
44,5886.37,822.4,1.0,27,789.98,91.73,0.0,65.3,12.1,38.89
45,7816.15,785.16,1.0,23,722.96,31.32,0.0,0.0,3.3,46.38
43,7492.67,787.98,0.95,24,713.19,15.08,0.0,26.17,0.0,56.56
42,3297.44,548.56,0.7,53,201.95,0.04,0.05,0.25,7.56,16.15
41,2880.8,527.0,0.0,182,0.0,0.0,0.0,0.1,0.57,2.45
45,4857.91,737.64,1.0,28,405.2,1.7,10.53,0.0,57.01,35.9
39,3197.33,472.84,0.03,182,0.0,0.0,0.02,0.0,0.32,0.51
46,6939.03,787.28,1.0,16,1060.14,185.01,0.0,0.0,102.09,0.0
45,4444.34,782.78,1.0,27,494.38,0.53,24.7,1.47,4.71,63.88
45,6513.66,747.55,1.0,15,816.56,69.92,7.75,17.91,40.71,23.89
41,3635.82,511.15,0.0,183,10.09,0.02,0.05,0.19,0.23,0.0
40,4222.37,596.14,0.67,52,270.22,0.78,1.9,624.67,6.85,0.0
45,6843.16,784.22,1.0,19,785.61,108.8,0.0,3.6,11.75,59.01
44,3632.11,569.25,0.66,52,196.96,5.5,0.0,285.41,0.0,5.67
41,3545.46,512.45,0.7,66,347.37,0.0,0.0,832.99,0.46,0.0
43,2854.08,510.04,0.68,47,195.52,0.0,0.01,0.0,0.25,20.97
41,3912.68,514.65,0.67,58,229.48,0.0,1.29,0.0,3.68,0.0
44,2879.36,633.91,0.67,52,204.39,0.0,0.02,1.25,4.04,23.91
46,3479.29,628.73,1.0,4,2496.76,0.0,23.06,0.0,202.1,178.08
40,2702.48,482.1,0.03,182,0.0,0.1,0.0,0.01,0.66,5.36
47,3946.31,630.52,1.0,7,2405.69,26.82,30.35,1344.97,105.34,169.57
46,4726.46,599.06,0.99,5,2509.73,9.87,0.0,0.0,217.83,238.2
42,5237.83,791.51,1.0,28,578.32,0.0,7.56,0.0,56.96,41.52
46,7914.35,811.29,0.99,19,779.18,81.54,0.0,107.7,0.0,36.32
44,3576.23,569.85,0.62,45,152.5,0.0,0.0,0.42,14.7,0.0
40,4846.26,539.13,0.67,63,250.14,0.0,0.0,0.0,10.04,0.0
44,5888.44,747.03,0.93,27,526.1,1.6,54.56,0.87,109.28,43.19
42,4130.59,561.09,0.62,65,288.7,6.49,0.0,0.0,5.86,47.42
48,4199.47,622.69,1.0,5,2425.99,45.96,0.0,0.0,249.28,251.58
48,3723.11,683.45,1.0,6,2435.62,0.0,18.38,881.15,185.87,273.76
43,7629.83,815.41,0.99,24,941.6,40.6,23.59,18.5,0.0,34.4
40,3035.58,559.98,0.65,41,128.75,0.08,0.03,0.0,18.19,0.0
41,3140.15,591.11,0.69,64,239.11,0.0,1.0,0.0,3.66,0.0
44,2093.47,648.57,0.71,50,113.28,0.0,0.0,0.0,3.58,28.45
45,3220.41,524.38,0.66,51,185.48,0.0,0.02,0.0,13.06,3.06
40,7865.15,794.9,0.96,28,907.03,168.32,6.39,0.0,42.65,47.57
41,3830.63,593.02,0.71,58,325.86,0.0,0.0,0.0,0.97,28.46
42,3364.52,614.02,0.74,61,239.39,0.09,0.0,91.19,1.74,51.69
42,6356.87,754.53,1.0,30,493.85,0.0,34.7,1.92,77.67,56.72
46,4598.02,596.92,1.0,4,2523.5,5.3,55.66,0.0,238.31,153.58
48,3867.27,597.29,1.0,2,2387.42,43.32,18.14,0.0,196.92,157.12
45,7063.48,775.33,1.0,28,840.21,129.17,20.47,95.46,53.04,10.56
49,3888.73,605.49,0.99,2,2496.58,0.0,0.0,1789.49,186.46,335.4
44,3706.86,544.79,0.66,47,196.64,0.04,0.0,0.01,11.52,0.0
42,6846.94,826.67,1.0,34,698.09,31.26,0.52,0.0,44.88,37.29
44,6782.68,802.77,0.99,27,699.16,0.0,9.34,18.5,55.27,19.16
43,5943.37,834.63,1.0,28,783.13,116.2,9.72,0.0,33.87,73.09
43,3045.54,533.62,0.0,181,0.3,0.15,0.02,0.0,0.78,0.0
43,6063.36,788.39,0.98,39,585.4,0.0,13.56,0.0,65.03,16.13
41,3014.04,565.73,0.66,52,126.93,0.0,0.04,0.01,7.38,11.97
42,4326.69,517.15,0.64,50,222.03,0.0,0.93,138.14,0.0,0.0
47,7140.09,778.83,0.97,28,929.29,85.6,0.0,0.0,78.85,45.78
43,6548.05,768.49,1.0,20,819.35,128.69,0.0,58.67,50.08,0.0
48,5926.82,744.53,0.99,32,541.95,1.72,19.14,7.39,58.03,34.19
47,3178.58,639.08,1.0,2,2502.95,0.0,22.69,0.0,319.52,319.5
42,4232.49,566.06,0.71,76,127.57,0.0,0.0,387.23,4.63,44.8
41,3205.23,507.71,0.0,179,12.13,0.16,0.07,0.12,0.38,0.0
43,2029.81,534.95,0.0,183,10.13,0.0,0.0,0.0,0.89,0.0
42,3160.76,509.8,0.0,183,0.0,0.07,0.01,0.0,0.17,0.0
43,3213.71,628.86,0.67,63,333.18,0.0,0.28,0.0,12.78,43.27
43,3083.14,611.69,0.66,47,139.79,0.11,0.02,0.11,0.0,28.7
46,5429.8,758.38,0.98,29,559.45,0.67,17.34,5.34,69.94,18.7
44,4361.29,796.71,0.98,33,575.71,0.0,28.13,0.0,43.88,9.41
43,3081.07,568.16,0.68,52,280.96,0.68,0.0,261.27,0.0,7.62
41,2371.0,565.82,0.67,43,136.62,0.0,0.0,0.0,14.47,26.76
48,3126.15,598.58,0.99,7,2381.37,0.0,20.21,0.0,154.2,200.04
49,3095.91,644.45,1.0,6,2588.15,0.0,0.0,0.0,108.89,127.15
40,2784.44,576.19,0.0,183,0.0,0.23,0.0,0.0,0.4,1.04
41,7085.5,777.69,0.93,24,734.4,43.5,12.93,0.0,17.03,41.41
43,2658.64,584.75,0.65,43,138.24,0.07,0.02,0.0,12.06,20.28
42,3459.75,566.66,0.65,61,315.03,0.0,0.0,0.0,2.7,0.0
47,3327.32,705.45,1.0,5,2545.1,2.71,1.73,675.34,335.43,69.22
45,3925.89,788.09,0.98,26,408.18,0.19,12.56,0.0,46.06,39.64
46,3414.07,642.27,1.0,6,2424.73,0.0,48.14,1244.54,209.86,185.54
41,2194.42,488.18,0.0,183,0.0,0.11,0.02,0.0,0.0,0.0
46,2973.61,592.2,0.66,50,164.99,0.0,0.0,0.0,4.1,26.61
42,7021.66,764.03,1.0,16,717.75,90.97,0.0,0.0,43.65,30.81
39,1954.0,586.19,0.01,180,5.84,0.06,0.0,0.04,1.29,0.0
43,7044.1,799.97,0.98,28,1109.59,56.71,0.0,23.55,0.0,62.81
40,4387.27,617.63,0.67,62,285.88,1.39,0.0,458.44,2.94,0.0
43,2875.82,586.34,0.7,49,216.11,0.0,0.0,0.92,0.0,0.0
45,6045.82,747.35,0.98,21,834.93,67.47,0.0,107.95,52.29,16.91
46,6647.0,800.31,1.0,31,752.31,165.63,0.0,84.55,45.38,23.97
41,3678.91,553.48,0.65,59,176.28,0.0,0.98,0.0,15.22,10.22
46,2735.89,650.7,0.98,4,2566.52,0.0,33.12,911.25,279.58,375.56
46,2671.59,652.56,0.99,5,2484.54,0.0,32.84,0.0,215.27,259.61
45,2716.44,589.14,0.62,45,134.04,0.02,0.0,0.0,8.92,13.08
44,5014.57,806.7,0.97,28,618.52,0.0,19.3,0.0,100.98,17.27
46,5364.44,810.77,0.99,23,757.45,57.06,2.41,54.57,8.34,83.55
42,7158.91,784.04,1.0,13,829.12,104.09,2.89,0.0,59.86,78.24
45,5068.36,710.98,1.0,25,484.54,0.0,17.85,0.0,59.21,27.97
49,3142.49,621.74,1.0,6,2443.8,0.0,34.74,0.0,201.76,183.26
40,2673.2,613.86,0.68,46,117.26,0.14,0.0,0.0,8.04,6.75
45,3071.96,586.22,0.68,46,164.2,0.09,0.05,0.1,0.0,6.17
44,4809.35,790.27,1.0,26,439.53,0.0,38.93,6.56,38.33,65.01
46,6972.01,783.6,1.0,25,810.88,158.88,0.0,0.0,80.94,78.86
46,4913.84,673.26,1.0,23,681.14,0.0,22.95,0.0,60.74,0.0
48,3532.1,671.7,0.99,5,2476.4,0.0,4.85,0.0,281.87,249.12
47,3753.4,681.49,0.99,4,2494.44,35.43,15.02,0.0,266.63,169.34
43,2494.48,575.13,0.65,35,149.3,0.0,0.0,0.53,7.02,0.0
40,2833.84,517.86,0.0,184,0.0,0.0,0.02,0.32,0.21,2.62
41,2775.43,481.56,0.0,182,0.0,0.12,0.0,0.22,0.75,1.42
48,4084.43,668.61,1.0,6,2482.53,0.0,0.0,843.07,122.8,158.44
43,3079.33,563.1,0.66,41,157.48,0.05,0.0,0.0,7.64,6.65
41,6853.87,720.28,1.0,28,1009.91,123.58,1.82,0.85,13.03,34.65
48,4260.01,585.41,0.99,3,2507.74,14.39,18.79,1259.52,320.84,183.08
42,2554.33,477.23,0.0,180,12.85,0.0,0.0,0.0,0.0,4.16
45,5265.72,756.17,1.0,23,382.53,0.0,38.03,0.0,3.36,38.9
46,4957.34,591.73,1.0,3,2473.03,8.31,10.11,707.33,373.53,229.65
45,8038.65,790.55,1.0,21,927.54,140.38,0.0,7.19,71.91,53.44
43,3143.62,539.67,0.0,182,2.57,0.16,0.0,0.01,0.15,1.21
49,3266.31,726.35,1.0,5,2400.81,7.49,4.96,0.0,196.98,202.14
44,6181.71,806.2,1.0,22,800.86,98.18,6.71,28.21,65.95,80.24
44,6093.16,804.86,0.97,27,634.38,108.73,0.0,18.7,39.14,7.92
43,7186.08,795.98,0.94,13,857.62,113.66,0.0,0.0,104.41,37.72
47,5643.95,761.01,1.0,29,602.88,0.0,20.2,1.63,69.01,34.78
42,2698.61,531.66,0.68,54,162.31,0.0,0.0,0.24,9.27,8.31
45,4741.84,728.13,0.98,29,512.78,0.0,23.72,0.0,45.92,59.81
46,3079.26,571.66,1.0,4,2517.22,8.39,46.34,498.31,185.42,313.97
40,3234.26,543.23,0.0,181,17.75,0.0,0.0,0.0,0.29,3.71
43,8060.73,750.54,1.0,17,1032.67,66.11,0.0,55.65,70.5,36.5
46,7821.98,791.65,0.98,17,653.37,0.0,10.94,19.45,63.0,57.56
42,2919.3,627.17,0.64,41,166.57,0.02,0.04,0.02,15.44,20.13
48,2439.34,664.92,0.99,7,2459.57,13.25,17.09,2224.95,178.66,57.8
42,2796.9,594.73,0.66,57,211.74,3.13,0.53,1151.42,2.24,0.32
42,2611.06,597.95,0.68,57,270.16,1.7,1.11,0.0,11.41,0.0
42,3652.58,577.57,0.67,62,175.45,0.37,0.33,0.0,1.24,61.19
47,3892.66,641.39,1.0,8,2549.18,17.99,25.12,160.44,66.57,225.67
41,3108.94,518.59,0.0,184,0.0,0.0,0.0,0.0,0.7,0.35
41,2854.25,609.85,0.67,54,270.4,0.0,0.02,683.52,8.9,0.0
45,8155.05,803.91,1.0,25,896.39,116.14,0.0,0.0,47.18,22.9
41,2284.37,521.08,0.01,179,0.0,0.0,0.06,0.03,0.39,4.25
45,5129.94,720.85,0.99,36,591.69,0.35,23.66,6.11,0.0,8.76
40,2919.75,542.14,0.68,46,152.41,0.02,0.0,0.0,0.0,9.99
41,3210.31,493.58,0.01,181,6.71,0.04,0.0,0.19,0.0,0.0
45,6682.68,759.83,0.96,25,827.34,100.62,20.89,72.32,2.21,21.73
45,2280.06,524.15,0.0,180,0.0,0.08,0.05,0.0,0.0,0.0
42,5382.98,759.49,0.97,30,470.48,0.21,15.45,0.0,106.74,69.59
43,3663.05,575.58,0.68,64,270.86,1.67,0.03,0.0,1.97,24.54
48,3844.12,633.99,0.99,7,2466.93,0.0,10.5,948.25,292.71,265.4
43,2716.58,593.6,0.0,182,0.0,0.14,0.02,0.0,0.23,0.0
45,2435.98,515.96,0.03,183,5.95,0.0,0.0,0.08,0.0,0.6
44,7298.09,804.56,0.99,35,843.17,109.9,0.0,17.19,80.41,39.96
46,3102.77,558.19,0.66,43,129.83,0.0,0.02,0.0,1.91,0.0
43,5752.31,755.63,1.0,31,538.61,1.47,21.16,0.32,22.67,65.94
41,4238.52,559.68,0.67,65,271.93,4.89,1.2,0.0,6.95,0.0
47,4236.78,615.97,0.99,6,2312.67,11.66,0.0,431.67,98.77,203.48
39,3009.52,473.56,0.02,181,0.0,0.3,0.0,0.0,0.0,0.38
45,3578.06,492.63,0.65,50,204.63,0.0,0.0,0.17,0.39,8.9
42,2464.07,590.51,0.69,52,80.85,0.06,0.0,0.99,0.0,37.35
49,4785.98,594.59,0.99,2,2497.18,0.0,3.78,0.0,170.11,393.27
45,5073.61,762.0,1.0,33,458.58,0.77,33.77,6.54,0.0,61.31
43,2982.44,548.62,0.66,45,226.65,0.04,0.0,0.13,0.0,10.45
42,2514.93,521.46,0.67,50,67.15,0.03,0.0,0.71,6.59,0.0
44,3172.33,585.68,0.66,50,281.62,0.1,0.0,0.0,3.55,0.0
43,2855.54,596.46,0.64,47,152.64,0.08,0.0,0.0,0.0,0.0
39,3244.54,547.72,0.0,184,3.49,0.03,0.0,0.17,1.19,4.25
42,7165.05,758.73,1.0,26,814.25,62.85,0.0,35.89,59.08,41.93
42,3713.29,539.42,0.72,74,262.57,3.94,0.3,0.0,6.98,0.0
41,2834.8,456.04,0.01,182,0.0,0.01,0.0,0.2,0.6,2.42
41,2652.76,537.29,0.01,182,0.0,0.0,0.0,0.0,0.0,0.0
48,3629.25,619.79,1.0,4,2475.38,16.97,16.44,191.12,182.68,235.44
44,3929.66,610.39,0.67,65,261.72,0.0,0.0,768.31,7.25,0.0
44,4613.31,755.81,1.0,17,572.44,0.0,8.94,0.0,33.67,70.38
40,3143.81,555.44,0.67,57,224.2,0.0,0.0,0.0,4.23,0.0
44,2402.19,523.63,0.66,49,100.57,0.0,0.0,0.0,13.34,11.4
41,7317.29,802.33,1.0,26,1002.68,30.71,0.0,0.0,38.37,57.42
45,5317.95,710.74,0.95,24,606.59,1.35,28.68,9.73,81.14,78.51
41,3378.22,575.06,0.68,71,240.62,0.0,0.0,770.91,0.0,2.64
48,4225.97,628.82,1.0,5,2473.29,0.0,21.49,0.0,164.06,0.0
39,2732.18,552.8,0.0,182,6.81,0.0,0.0,0.0,0.0,1.79
44,3919.51,549.96,1.0,6,2376.92,23.61,18.8,618.31,168.96,157.05
45,6107.68,818.06,1.0,21,756.06,105.98,0.0,54.64,69.73,40.94
43,7222.76,776.99,0.98,12,1000.47,138.81,0.0,0.0,77.34,24.47
45,3496.68,684.93,0.99,4,2458.09,0.0,10.57,0.0,248.71,340.3
47,4238.06,727.68,1.0,35,479.3,0.0,29.18,0.0,68.89,32.52
44,2356.85,560.08,0.0,181,3.49,0.0,0.0,0.0,0.97,0.64
40,3906.37,551.36,0.73,57,321.65,2.83,0.0,77.02,2.56,0.0
45,8624.33,747.56,1.0,23,931.41,104.71,21.03,0.0,63.9,55.85
40,2659.67,557.03,0.0,181,12.82,0.11,0.0,0.13,0.1,0.0
43,3022.92,578.66,0.64,65,257.72,3.19,0.0,0.0,4.16,0.0
45,3145.92,561.52,0.68,46,199.69,0.18,0.0,0.0,10.4,29.54
39,2268.6,546.86,0.0,180,5.48,0.09,0.01,0.12,0.0,0.29
44,2878.99,553.24,0.7,47,161.49,0.0,0.0,0.0,1.54,0.0
42,3287.78,549.63,0.0,182,0.0,0.22,0.0,0.0,0.0,0.0
40,3338.08,507.61,0.02,183,0.0,0.0,0.02,0.17,0.01,0.0
